image_name,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
image1,0.710153706287259,0.5470224917104028,74.07844318710276,135.42120170503037,119.0570742730414,153.73740641459685,129.20089727150162,170.2180186376078,480553.56083531835,96.16986830070181,0.46285000737396614,64102.02008930994,0.13339204058312484,481226.6492540848,-46.0,122.0,1426750557.0,3.473940264392608,88.0,12.0630626104541,1185.0,52.866977629703094,37.871740671633674,38.0,-1182.0,2367.0,36.43612218423198,78.77501296955927,-0.02769405332146523,2986253256.0293894,0.10728020938262507,4771.23392685476,2508.722860377442,3065.5757908847017,10.69319559646769,15.328626552890196,14.482987045729878,0.028248403578737567,2.956215672211672,3.066207173329147,5.739173961238835,0.3696338797368586,0.2799268220054066,0.9984409366748079,0.9706746380401202,-0.003426255235117054,0.14701127483467274,0.2876889986502699,50.08503940241558,0.01179497898291469,6.908192866054261,0.5761576734632883,0.024414541645391828,100.17007880483116,3.9650806728079817,7.452903399655025,21477.247407635357,0.10355380003679776,8.176913822128215,2511.1450536814536,1.3542211013857448,3400.9766785515385,0.0005510666390369562,0.00040930296072426425,4.010464728508594,170975.3187821507,0.8243433311005552,0.9020616469956884,0.12519655406122826,0.9263076883415622,2326.0421271570012,0.00037979642910397057,4062.7827917938416,0.07848361456928953,19.655154832225982,2511.7836031371944,41551.57611173357,104300036.62701388,16.573978490873632,0.0004340983221003639,24075.867635127302,0.4650903611468397,0.7092613585902963,1782.2577506636385,0.0003159127968357956,5.7101041593539765,0.22515081529421488,41531.849479313416,6.012994936347226,35507.59265735026,0.15443656909819745,3.640802150786976,24665.54390062501,7.712942521115221,2511.2250072852376,16.217735095708452,40746.41710704297,0.0064924870595092655,0.0004084208437263258,0.2377152074785202,597.0819545322325,0.00010254036902409082,5.271699949592794,2.6146239341484142e-05,7352.519233246767,0.005186566232918683,0.19969248734592937
image2,0.7111518173383897,0.5645795734661857,72.4544693714256,128.3334941195231,121.2041835151019,152.2194517460504,109.55003084907463,163.66668794920577,448452.7289867401,91.2645975684844,0.47612979300166486,59507.250043649314,0.1326945878512177,449042.9878234863,15.0,93.0,804282935.0,2.449941337485416,40.0,65.13045906861983,398.0,25.12613562931379,53.73326360921191,54.0,-1023.0,1421.0,16.62093871064018,64.69095361058098,-2.813592525498737,1879208746.6716766,0.22790222393263065,1297.6558609492838,1910.613020303378,668.1757916956484,-10.181253516272648,4.619009124083069,2.7086833943972275,0.2557780959152414,1.1755182238909032,1.9518328048840838,1.3182414305421348,0.5768964777484857,0.5356294182382759,0.999180620374656,0.9801528858119083,-0.03355317587881591,0.3567703536145545,0.4852623531253701,43.705095123924366,0.05847141967298381,4.707998828187983,0.434491719000458,0.11705632210761627,87.4101902478487,3.0520315275450614,1.8319231296200749,29979.338015780275,0.20786317877625515,2.5637976608121256,1908.1912768521738,2.2891523053528458,4373.8162927947715,0.0012278712169832983,0.0005525972938174657,3.6045739955226486,88790.08404222062,0.614053947492198,0.7505421430681335,0.5044161062307984,0.8113879151431487,1547.514786322257,0.00045374790983344877,1782.3446691917156,0.14363322340170165,12.81411373485411,1877.1830123297607,599285.7406720929,1144126602.5632203,314.21532919817884,0.0008453945268673228,5228.996937706504,0.4213874556939724,0.6750915340228477,1261.779070502861,0.0006713606174280257,5.254865478863622,0.06456765841424453,599045.8739907483,5.9600359557355596,14442.595423183791,0.07514905051972459,13.25430736211347,43799.61680871656,2.1605868492355027,1909.250564557252,69.29307025485727,132553.012232941,0.03629976221151804,0.0005454115957997679,0.0781749942140333,147.41244650333323,6.160541060525852e-05,6.98777804875089,3.4960654705116697e-05,1420.3113591068206,0.0014960949808261303,0.24089908183707426
